shipment_id,lane_id,carrier_id,shipment_mode,pickup_date,promised_delivery_date,delivery_date,weight_lbs,freight_cost,shipment_status,delay_reason
48619,12,2,Air,2025-03-27,2025-03-31,2025-04-01,1242.1,2487.56,Delivered,Other
48620,9,5,LTL,2026-01-17,2026-01-20,2026-01-18,2399.0,644.08,Delivered,
48621,4,1,FTL,2025-07-27,2025-07-28,2025-07-31,15149.4,3522.4,Delivered,Mechanical Issue
48622,15,2,Air,2025-04-05,2025-04-12,2025-04-10,698.5,5854.93,Delivered,
48623,7,7,LTL,2025-10-26,2025-10-27,2025-10-27,1695.8,837.79,Delivered,
48624,6,8,LTL,2024-11-28,2024-11-29,2024-11-28,4107.5,724.43,Delivered,
48625,2,7,LTL,2025-04-16,2025-04-17,2025-04-16,1551.8,674.12,Delivered,
48626,3,1,Parcel,2026-04-19,2026-04-23,2026-04-23,43.7,128.89,Delivered,
48627,15,3,Air,2024-10-18,2024-10-25,2024-10-24,302.5,8477.97,Delivered,
48628,16,2,Air,2025-12-18,2025-12-24,2025-12-23,1832.0,576.16,Delivered,
48629,11,3,Air,2024-10-10,2024-10-16,2024-10-16,454.1,5635.38,Delivered,
48630,9,8,Parcel,2025-09-12,2025-09-15,2025-09-13,11.9,144.3,Delivered,
48631,2,1,FTL,2026-04-28,2026-04-29,2026-05-04,13331.2,1995.76,Delivered,Other
48632,4,6,LTL,2025-10-27,2025-10-28,2025-10-28,3195.6,423.59,Delivered,
48633,4,8,FTL,2024-11-15,2024-11-16,2024-11-15,14513.9,3291.51,Delivered,
48634,1,6,LTL,2025-11-25,2025-11-26,2025-11-26,3099.8,1325.92,Delivered,
48635,6,7,LTL,2026-05-05,2026-05-06,2026-05-05,534.4,1295.12,Delivered,
48636,9,6,LTL,2024-09-02,2024-09-05,2024-09-04,891.7,1376.52,Delivered,
48637,2,5,LTL,2025-08-06,2025-08-07,2025-08-07,1705.9,954.48,Delivered,
48638,7,6,LTL,2025-03-09,2025-03-10,2025-03-10,658.0,632.98,Delivered,
48639,5,5,LTL,2025-12-08,2025-12-09,2025-12-08,3642.1,1276.93,Delivered,
48640,16,2,Air,2026-06-30,2026-07-06,2026-07-08,273.9,8951.79,Delivered,Customs Hold
48641,5,4,LTL,2024-11-23,2024-11-24,2024-11-23,323.7,500.9,Delivered,
48642,3,7,LTL,2025-12-05,2025-12-09,2025-12-09,3267.4,1175.19,Delivered,
48643,7,4,Parcel,2024-08-03,2024-08-04,2024-08-03,38.2,75.84,Delivered,
48644,3,1,LTL,2024-11-16,2024-11-20,2024-11-19,583.7,462.33,Delivered,
48645,8,7,LTL,2025-08-10,2025-08-17,2025-08-15,3179.7,1433.88,Delivered,
48646,13,3,Air,2024-12-24,2024-12-28,2024-12-27,1033.5,3993.71,Delivered,
48647,7,1,LTL,2026-04-10,2026-04-11,2026-04-11,3887.6,388.94,Delivered,
48648,5,4,LTL,2026-03-19,2026-03-20,2026-03-20,3393.8,508.36,Delivered,
48649,3,4,LTL,2026-04-26,2026-04-30,2026-04-29,2504.5,983.62,Delivered,
48650,3,7,LTL,2026-06-17,2026-06-21,2026-06-20,4662.3,1679.85,Delivered,
48651,6,4,LTL,2026-04-22,2026-04-23,2026-04-23,909.0,1599.37,Delivered,
48652,9,8,LTL,2025-05-25,2025-05-28,2025-06-01,4546.2,1951.14,Delivered,Capacity Constraint
48653,8,5,LTL,2025-12-03,2025-12-10,2025-12-08,3932.7,1539.25,Delivered,
48654,4,7,LTL,2026-04-27,2026-04-28,2026-04-28,1435.0,385.25,Delivered,
48655,16,2,Air,2024-08-26,2024-09-01,2024-08-31,264.6,3794.12,Delivered,
48656,9,1,LTL,2025-04-30,2025-05-03,2025-05-03,1619.1,1772.37,Delivered,
48657,15,3,Air,2026-05-10,2026-05-17,2026-05-24,552.3,5589.81,Delivered,Other
48658,9,8,LTL,2025-07-13,2025-07-16,2025-07-15,2015.2,538.51,Delivered,
48659,8,5,FTL,2024-07-24,2024-07-31,2024-07-29,17848.8,2818.18,Delivered,
48660,2,7,LTL,2025-09-23,2025-09-24,2025-09-23,488.9,1796.14,Delivered,
48661,9,8,FTL,2025-11-19,2025-11-22,2025-11-26,25245.3,3943.81,Delivered,Weather
48662,3,8,LTL,2024-10-17,2024-10-21,2024-10-26,1235.7,738.03,Delivered,Capacity Constraint
48663,5,8,FTL,2024-08-05,2024-08-06,2024-08-05,39578.3,2707.21,Delivered,
48664,5,1,LTL,2025-08-25,2025-08-26,2025-08-26,4003.0,310.46,Delivered,
48665,15,2,Air,2026-01-26,2026-02-02,2026-02-03,92.6,3046.95,Delivered,Incorrect Documentation
48666,1,7,Parcel,2025-11-17,2025-11-18,2025-11-17,56.0,70.61,Delivered,
48667,3,5,Parcel,2025-12-17,2025-12-21,2025-12-21,65.5,116.84,Delivered,
48668,8,4,FTL,2025-04-23,2025-04-30,2025-04-28,21043.8,3954.65,Delivered,
48669,7,6,LTL,2025-11-11,2025-11-12,2025-11-11,3617.1,1770.28,Delivered,
48670,5,7,Parcel,2026-04-04,2026-04-05,2026-04-04,28.6,89.79,Delivered,
48671,9,1,Parcel,2026-06-14,2026-06-17,2026-06-16,59.6,141.8,Delivered,
48672,6,1,FTL,2024-10-30,2024-10-31,2024-10-30,39890.6,1745.48,Delivered,
48673,6,7,LTL,2025-12-23,2025-12-24,2025-12-24,945.2,1353.18,Delivered,
48674,4,7,Parcel,2025-04-16,2025-04-17,2025-04-16,65.9,125.91,Delivered,
48675,3,8,LTL,2026-01-17,2026-01-21,2026-01-20,3257.9,917.52,Delivered,
48676,6,7,LTL,2025-04-24,2025-04-25,2025-04-24,600.7,664.62,Delivered,
48677,1,8,LTL,2025-01-08,2025-01-09,2025-01-09,2561.8,434.55,Delivered,
48678,8,1,FTL,2024-11-11,2024-11-18,2024-11-18,39359.4,2091.27,Delivered,
48679,15,2,Air,2024-10-29,2024-11-05,2024-11-10,1011.3,2122.47,Delivered,Capacity Constraint
48680,1,6,FTL,2024-12-03,2024-12-04,2024-12-04,33114.2,1491.44,Delivered,
48681,5,4,LTL,2025-11-19,2025-11-20,2025-11-19,1190.5,1341.85,Delivered,
48682,6,8,LTL,2026-04-12,2026-04-13,2026-04-12,1462.1,798.65,Delivered,
48683,12,2,Air,2026-01-24,2026-01-28,2026-01-28,485.4,7226.39,Delivered,
48684,7,5,Parcel,2025-05-31,2025-06-01,2025-05-31,19.6,53.13,Delivered,
48685,5,7,LTL,2025-11-27,2025-11-28,2025-11-28,4506.9,1470.29,Delivered,
48686,3,8,LTL,2025-07-26,2025-07-30,2025-07-28,1989.0,659.75,Delivered,
48687,15,2,Air,2025-01-29,2025-02-05,2025-02-04,1239.4,2592.23,Delivered,
48688,5,8,LTL,2024-12-04,2024-12-05,2024-12-09,721.4,589.28,Delivered,Customer Delay
48689,6,5,LTL,2025-11-27,2025-11-28,,2423.2,1251.8,Cancelled,
48690,13,3,Air,2025-08-12,2025-08-16,2025-08-14,174.7,3157.03,Delivered,
48691,4,4,LTL,2024-11-02,2024-11-03,2024-11-02,3488.4,1547.91,Delivered,
48692,4,4,LTL,2024-08-05,2024-08-06,,3763.0,900.24,Cancelled,
48693,5,8,LTL,2024-12-15,2024-12-16,2024-12-16,2049.0,1370.55,Delivered,
48694,2,5,LTL,2024-07-31,2024-08-01,2024-08-06,3431.0,1932.89,Delivered,Capacity Constraint
48695,13,2,Air,2024-10-25,2024-10-29,2024-10-29,460.0,1398.5,Delivered,
48696,2,8,LTL,2026-04-16,2026-04-17,,1412.2,1583.37,Cancelled,
48697,1,1,LTL,2026-05-07,2026-05-08,2026-05-08,2199.1,901.9,Delivered,
48698,1,5,LTL,2025-01-07,2025-01-08,2025-01-08,3777.8,1073.77,Delivered,
48699,5,5,FTL,2026-01-24,2026-01-25,2026-01-25,18335.3,3943.93,Delivered,
48700,8,1,LTL,2025-10-23,2025-10-30,2025-10-29,1198.0,1039.39,Delivered,
48701,5,5,Parcel,2024-12-22,2024-12-23,2024-12-23,45.1,133.82,Delivered,
48702,9,1,FTL,2026-02-17,2026-02-20,2026-02-19,28494.1,3826.1,Delivered,
48703,3,1,FTL,2025-07-29,2025-08-02,2025-08-01,28168.0,2559.88,Delivered,
48704,2,5,LTL,2024-07-10,2024-07-11,2024-07-11,4940.3,1680.19,Delivered,
48705,4,6,LTL,2025-03-13,2025-03-14,2025-03-14,2282.1,1006.88,Delivered,
48706,11,2,Air,2025-09-28,2025-10-04,2025-10-04,231.8,2681.13,Delivered,
48707,9,6,FTL,2025-04-03,2025-04-06,2025-04-05,13234.0,3919.62,Delivered,
48708,4,4,LTL,2024-09-09,2024-09-10,2024-09-09,2368.5,591.93,Delivered,
48709,7,5,Parcel,2025-11-25,2025-11-26,2025-11-26,30.6,76.89,Delivered,
48710,15,3,Air,2025-08-09,2025-08-16,2025-08-14,704.4,8163.68,Delivered,
48711,9,5,FTL,2025-12-06,2025-12-09,2025-12-09,32100.4,3187.95,Delivered,
48712,6,8,FTL,2025-04-26,2025-04-27,2025-04-30,19656.2,3725.78,Delivered,Warehouse Delay
48713,5,6,LTL,2025-10-03,2025-10-04,2025-10-04,3328.6,928.76,Delivered,
48714,6,5,FTL,2025-02-18,2025-02-19,2025-02-19,28882.3,2457.97,Delivered,
48715,6,8,LTL,2024-08-16,2024-08-17,2024-08-16,2028.4,1821.95,Delivered,
48716,1,7,LTL,2026-02-09,2026-02-10,2026-02-13,2122.6,996.04,Delivered,Warehouse Delay
48717,7,6,LTL,2026-02-18,2026-02-19,2026-02-19,832.6,704.75,Delivered,
48718,12,3,Air,2024-12-04,2024-12-08,2024-12-08,1388.7,684.71,Delivered,
48719,1,4,FTL,2026-06-09,2026-06-10,2026-06-09,13168.2,4414.75,Delivered,
48720,4,7,FTL,2024-11-06,2024-11-07,2024-11-06,28109.4,2982.47,Delivered,
48721,2,6,LTL,2026-06-14,2026-06-15,2026-06-15,1417.8,387.9,Delivered,
48722,1,4,Parcel,2025-07-30,2025-07-31,2025-08-02,41.2,50.4,Delivered,Capacity Constraint
48723,3,1,LTL,2026-06-20,2026-06-24,2026-06-23,4653.1,576.71,Delivered,
48724,2,6,Parcel,2026-01-16,2026-01-17,2026-01-16,22.8,89.42,Delivered,
48725,1,7,LTL,2026-01-19,2026-01-20,2026-01-19,4053.1,1185.95,Delivered,
48726,10,2,Air,2024-09-29,2024-10-03,2024-10-07,1851.5,7713.49,Delivered,Incorrect Documentation
48727,9,8,LTL,2025-12-20,2025-12-23,2025-12-23,3641.5,1673.87,Delivered,
48728,10,3,Air,2025-04-14,2025-04-18,2025-04-16,1679.2,1457.28,Delivered,
48729,6,8,FTL,2025-10-27,2025-10-28,2025-10-28,21320.7,1924.23,Delivered,
48730,1,6,FTL,2026-04-04,2026-04-05,2026-04-05,30286.8,2929.98,Delivered,
48731,3,4,FTL,2025-10-21,2025-10-25,2025-10-23,31197.0,4362.73,Delivered,
48732,9,8,Parcel,2025-08-10,2025-08-13,2025-08-13,59.5,120.15,Delivered,
48733,8,6,FTL,2026-02-10,2026-02-17,2026-02-16,39529.5,1989.83,Delivered,
48734,11,2,Air,2024-12-05,2024-12-11,2024-12-11,1064.8,2690.74,Delivered,
48735,9,4,LTL,2025-01-05,2025-01-08,2025-01-06,662.5,797.71,Delivered,
48736,6,1,LTL,2025-09-08,2025-09-09,2025-09-08,4488.3,1639.45,Delivered,
48737,3,5,LTL,2026-01-31,2026-02-04,2026-02-03,4837.2,1196.98,Delivered,
48738,4,1,FTL,2025-12-25,2025-12-26,2025-12-30,31323.3,1355.16,Delivered,Mechanical Issue
48739,6,1,LTL,2024-10-27,2024-10-28,2024-10-28,3906.8,1272.42,Delivered,
48740,6,4,LTL,2024-12-11,2024-12-12,2024-12-11,961.4,1198.22,Delivered,
48741,3,5,FTL,2025-12-08,2025-12-12,2025-12-10,17435.7,2035.01,Delivered,
48742,9,5,FTL,2025-04-02,2025-04-05,2025-04-05,25432.4,1738.04,Delivered,
48743,5,8,LTL,2026-04-24,2026-04-25,2026-04-25,3674.6,529.23,Delivered,
48744,10,2,Air,2024-09-18,2024-09-22,2024-09-22,617.3,5766.53,Delivered,
48745,6,7,LTL,2024-11-09,2024-11-10,2024-11-09,3797.5,1237.35,Delivered,
48746,2,1,LTL,2024-11-11,2024-11-12,2024-11-11,3605.8,1260.79,Delivered,
48747,8,7,FTL,2026-03-28,2026-04-04,2026-04-02,23944.2,3413.08,Delivered,
48748,5,5,LTL,2024-11-14,2024-11-15,2024-11-15,505.2,1735.29,Delivered,
48749,6,5,LTL,2025-06-30,2025-07-01,2025-07-01,687.7,1413.95,Delivered,
48750,7,8,Parcel,2025-12-10,2025-12-11,2025-12-11,44.1,144.22,Delivered,
48751,10,2,Air,2025-10-25,2025-10-29,2025-10-29,1246.8,5444.36,Delivered,
48752,7,4,FTL,2024-07-24,2024-07-25,2024-07-29,25509.0,3918.25,Delivered,Capacity Constraint
48753,6,7,LTL,2024-10-30,2024-10-31,2024-10-31,4481.8,1664.53,Delivered,
48754,6,4,FTL,2024-11-06,2024-11-07,2024-11-12,19859.6,4017.93,Delivered,Warehouse Delay
48755,12,3,Air,2025-04-21,2025-04-25,2025-04-25,1872.7,3959.39,Delivered,
48756,5,1,LTL,2025-10-01,2025-10-02,2025-10-01,1668.7,1685.9,Delivered,
48757,3,5,FTL,2024-08-28,2024-09-01,2024-09-06,20869.0,1702.76,Delivered,Mechanical Issue
48758,4,4,FTL,2024-08-30,2024-08-31,2024-08-30,14927.8,2843.45,Delivered,
48759,4,5,LTL,2024-12-20,2024-12-21,2024-12-21,1156.3,1078.29,Delivered,
48760,7,5,LTL,2026-04-27,2026-04-28,2026-04-28,918.8,1596.0,Delivered,
48761,2,5,FTL,2026-06-13,2026-06-14,2026-06-13,10206.0,1449.43,Delivered,
48762,11,3,Air,2024-09-24,2024-09-30,2024-09-29,1682.2,3555.6,Delivered,
48763,7,6,Parcel,2025-07-26,2025-07-27,2025-07-26,61.0,112.63,Delivered,
48764,5,8,FTL,2025-12-09,2025-12-10,2025-12-10,25489.5,3587.26,Delivered,
48765,3,4,LTL,2026-02-01,2026-02-05,2026-02-04,3310.5,1133.82,Delivered,
48766,15,3,Air,2025-09-27,2025-10-04,2025-10-03,552.6,2112.17,Delivered,
48767,3,1,LTL,2025-04-10,2025-04-14,2025-04-13,1829.9,1744.18,Delivered,
48768,7,8,FTL,2024-07-24,2024-07-25,2024-07-24,39967.4,4166.08,Delivered,
48769,8,5,FTL,2026-02-21,2026-02-28,2026-02-26,31715.8,2800.46,Delivered,
48770,4,4,LTL,2025-12-31,2026-01-01,2025-12-31,4417.1,1988.54,Delivered,
48771,8,6,FTL,2025-10-24,2025-10-31,2025-10-29,17842.4,4181.29,Delivered,
48772,7,7,Parcel,2024-08-03,2024-08-04,2024-08-04,74.7,66.42,Delivered,
48773,9,4,LTL,2024-12-22,2024-12-25,2024-12-25,1736.6,450.23,Delivered,
48774,15,2,Air,2024-09-09,2024-09-16,2024-09-16,1226.9,5744.53,Delivered,
48775,9,8,FTL,2024-10-23,2024-10-26,2024-10-26,24225.8,1286.5,Delivered,
48776,4,1,Parcel,2025-10-16,2025-10-17,2025-10-16,39.9,70.75,Delivered,
48777,16,2,Air,2024-07-21,2024-07-27,2024-08-04,1875.0,1034.22,Delivered,Weather
48778,5,6,FTL,2026-06-10,2026-06-11,2026-06-10,9190.9,4399.37,Delivered,
48779,2,8,LTL,2026-06-02,2026-06-03,2026-06-02,3759.7,1658.88,Delivered,
48780,15,2,Air,2024-09-29,2024-10-06,2024-10-05,1966.4,2838.58,Delivered,
48781,7,8,LTL,2025-12-14,2025-12-15,2025-12-15,3263.5,348.37,Delivered,
48782,14,2,Air,2025-03-04,2025-03-09,2025-03-09,1401.4,1084.94,Delivered,
48783,4,8,LTL,2025-11-27,2025-11-28,2025-11-27,3096.3,1555.48,Delivered,
48784,9,7,LTL,2024-11-23,2024-11-26,2024-11-25,4679.7,499.9,Delivered,
48785,6,5,LTL,2025-06-21,2025-06-22,2025-06-22,4097.8,654.46,Delivered,
48786,2,1,LTL,2025-08-22,2025-08-23,2025-08-22,2468.9,1261.22,Delivered,
48787,7,4,LTL,2025-05-21,2025-05-22,2025-05-21,3515.0,1581.66,Delivered,
48788,8,5,FTL,2024-10-30,2024-11-06,2024-11-06,14255.1,4291.42,Delivered,
48789,2,6,FTL,2025-02-26,2025-02-27,2025-02-27,31018.1,2319.99,Delivered,
48790,14,2,Air,2024-10-27,2024-11-01,2024-11-04,933.7,7212.01,Delivered,Customer Delay
48791,14,3,Air,2024-08-15,2024-08-20,2024-08-19,786.6,8183.89,Delivered,
48792,14,2,Air,2025-11-16,2025-11-21,2025-11-21,1152.4,4712.15,Delivered,
48793,10,3,Air,2025-10-16,2025-10-20,2025-10-20,995.0,4869.36,Delivered,
48794,4,4,Parcel,2024-10-12,2024-10-13,2024-10-13,53.5,31.4,Delivered,
48795,1,6,LTL,2026-02-19,2026-02-20,2026-02-19,2901.0,610.06,Delivered,
48796,3,5,LTL,2024-09-26,2024-09-30,2024-09-30,3229.8,810.56,Delivered,
48797,4,1,FTL,2025-01-27,2025-01-28,2025-01-28,33803.2,4033.0,Delivered,
48798,3,7,LTL,2025-07-20,2025-07-24,2025-07-24,2415.3,920.47,Delivered,
48799,5,6,LTL,2026-03-03,2026-03-04,2026-03-03,1565.5,1620.28,Delivered,
48800,8,8,Parcel,2024-10-23,2024-10-30,2024-10-29,14.4,138.47,Delivered,
48801,1,5,FTL,2026-04-28,2026-04-29,2026-04-28,26215.3,1696.32,Delivered,
48802,9,7,Parcel,2024-07-25,2024-07-28,2024-07-26,67.8,124.25,Delivered,
48803,7,1,LTL,2025-05-06,2025-05-07,2025-05-06,4225.0,1018.16,Delivered,
48804,4,7,FTL,2024-10-25,2024-10-26,2024-10-26,40198.8,3779.12,Delivered,
48805,5,4,LTL,2025-10-27,2025-10-28,2025-10-28,2541.1,469.56,Delivered,
48806,8,1,LTL,2024-12-08,2024-12-15,2024-12-14,726.1,535.07,Delivered,
48807,3,8,FTL,2026-04-12,2026-04-16,2026-04-14,35293.6,3169.88,Delivered,
48808,1,7,LTL,2025-04-16,2025-04-17,2025-04-16,2507.0,1914.84,Delivered,
48809,11,2,Air,2026-04-16,2026-04-22,2026-04-22,488.5,605.45,Delivered,
48810,9,1,Parcel,2026-02-17,2026-02-20,2026-02-20,42.0,27.59,Delivered,
48811,8,6,Parcel,2024-10-04,2024-10-11,2024-10-10,67.2,66.97,Delivered,
48812,9,5,LTL,2024-11-01,2024-11-04,2024-11-03,642.1,1573.56,Delivered,
48813,8,8,LTL,2024-10-02,2024-10-09,2024-10-09,1856.9,319.14,Delivered,
48814,6,6,LTL,2024-09-25,2024-09-26,2024-09-25,1327.9,384.27,Delivered,
48815,6,8,LTL,2026-05-31,2026-06-01,2026-05-31,2055.1,782.43,Delivered,
48816,10,2,Air,2025-03-23,2025-03-27,2025-03-26,65.8,4180.84,Delivered,
48817,9,8,Parcel,2025-10-07,2025-10-10,2025-10-10,11.8,131.62,Delivered,
48818,9,5,Parcel,2024-10-08,2024-10-11,2024-10-09,20.9,45.16,Delivered,
48819,15,3,Air,2026-05-03,2026-05-10,2026-05-08,1530.2,2935.32,Delivered,
48820,9,4,LTL,2026-04-30,2026-05-03,2026-05-02,1504.4,796.09,Delivered,
48821,7,1,LTL,2026-04-22,2026-04-23,2026-04-22,2604.7,931.27,Delivered,
48822,8,8,FTL,2025-09-28,2025-10-05,2025-10-05,30298.0,2936.04,Delivered,
48823,7,1,FTL,2024-11-07,2024-11-08,2024-11-07,29082.3,1874.46,Delivered,
48824,13,2,Air,2025-07-28,2025-08-01,2025-07-31,212.6,8330.12,Delivered,
48825,15,2,Air,2025-09-23,2025-09-30,2025-09-29,1337.9,6183.4,Delivered,
48826,5,5,LTL,2025-11-08,2025-11-09,2025-11-09,4813.7,362.72,Delivered,
48827,4,6,LTL,2024-10-26,2024-10-27,2024-10-27,1732.5,1689.1,Delivered,
48828,5,5,LTL,2025-10-31,2025-11-01,2025-11-01,3489.1,719.92,Delivered,
48829,16,3,Air,2025-01-29,2025-02-04,2025-02-02,131.1,6190.31,Delivered,
48830,9,4,LTL,2026-02-11,2026-02-14,2026-02-15,924.9,1582.13,Delivered,Warehouse Delay
48831,1,5,LTL,2025-03-14,2025-03-15,2025-03-15,1678.1,765.14,Delivered,
48832,7,4,Parcel,2024-09-27,2024-09-28,2024-09-28,44.5,37.75,Delivered,
48833,8,4,LTL,2026-04-29,2026-05-06,2026-05-05,2148.8,703.23,Delivered,
48834,3,7,LTL,2025-10-29,2025-11-02,2025-10-31,1755.1,1954.08,Delivered,
48835,4,5,FTL,2026-05-12,2026-05-13,2026-05-13,36998.3,1924.73,Delivered,
48836,5,6,LTL,2026-02-04,2026-02-05,2026-02-04,1343.3,1483.67,Delivered,
48837,7,4,LTL,2025-11-29,2025-11-30,2025-11-30,765.3,847.47,Delivered,
48838,9,5,LTL,2024-09-03,2024-09-06,2024-09-06,4966.5,948.62,Delivered,
48839,3,6,LTL,2024-07-11,2024-07-15,2024-07-15,3431.8,707.13,Delivered,
48840,6,5,FTL,2026-05-12,2026-05-13,2026-05-13,36427.6,3098.37,Delivered,
48841,2,8,LTL,2024-10-25,2024-10-26,2024-10-26,3863.5,1643.93,Delivered,
48842,2,8,LTL,2025-10-28,2025-10-29,2025-10-29,2550.0,1917.95,Delivered,
48843,6,7,FTL,2025-02-13,2025-02-14,2025-02-13,12793.1,2530.22,Delivered,
48844,14,2,Air,2025-04-20,2025-04-25,2025-04-23,1137.7,4778.33,Delivered,
48845,15,3,Air,2025-12-05,2025-12-12,2025-12-11,435.0,7018.12,Delivered,
48846,5,5,FTL,2026-01-22,2026-01-23,2026-01-23,11311.8,1679.72,Delivered,
48847,4,7,LTL,2025-06-20,2025-06-21,2025-06-20,3661.8,1651.36,Delivered,
48848,2,6,LTL,2024-08-26,2024-08-27,2024-08-26,3616.0,1323.4,Delivered,
48849,1,4,FTL,2025-09-05,2025-09-06,2025-09-05,34831.8,3608.15,Delivered,
48850,11,3,Air,2026-06-04,2026-06-10,2026-06-08,429.8,6176.78,Delivered,
48851,3,6,Parcel,2025-01-16,2025-01-20,2025-01-18,7.1,48.77,Delivered,
48852,8,1,LTL,2024-09-15,2024-09-22,2024-09-22,1406.2,1755.64,Delivered,
48853,10,3,Air,2026-07-04,2026-07-08,2026-07-07,1793.5,7824.81,Delivered,
48854,5,8,LTL,2024-11-09,2024-11-10,2024-11-09,1172.0,1965.36,Delivered,
48855,9,8,FTL,2025-04-16,2025-04-19,2025-04-17,37467.4,4106.42,Delivered,
48856,3,1,FTL,2025-02-12,2025-02-16,2025-02-14,31008.7,2059.21,Delivered,
48857,8,8,FTL,2025-05-03,2025-05-10,2025-05-10,40359.9,2096.27,Delivered,
48858,6,1,LTL,2025-11-17,2025-11-18,2025-11-18,2156.3,838.77,Delivered,
48859,9,6,LTL,2025-04-28,2025-05-01,2025-04-29,1101.5,1658.32,Delivered,
48860,3,4,FTL,2026-01-25,2026-01-29,2026-01-28,11770.4,2136.5,Delivered,
48861,9,4,Parcel,2025-02-28,2025-03-03,2025-03-05,43.0,53.69,Delivered,Capacity Constraint
48862,8,1,LTL,2026-01-29,2026-02-05,2026-02-06,2873.4,829.68,Delivered,Capacity Constraint
48863,8,5,FTL,2025-10-27,2025-11-03,2025-11-05,27109.1,1930.93,Delivered,Warehouse Delay
48864,2,8,LTL,2024-12-20,2024-12-21,2024-12-23,1388.6,604.28,Delivered,Mechanical Issue
48865,7,1,FTL,2025-04-30,2025-05-01,2025-04-30,20756.6,2671.04,Delivered,
48866,2,5,FTL,2025-07-06,2025-07-07,2025-07-07,38260.6,1801.4,Delivered,
48867,8,4,LTL,2025-07-29,2025-08-05,2025-08-10,4504.0,657.09,Delivered,Warehouse Delay
48868,6,7,Parcel,2025-07-28,2025-07-29,2025-07-28,8.6,119.85,Delivered,
48869,5,4,LTL,2026-02-15,2026-02-16,2026-02-19,2972.5,1116.64,Delivered,Warehouse Delay
48870,8,5,LTL,2025-04-16,2025-04-23,2025-04-23,1019.0,1109.23,Delivered,
48871,5,4,FTL,2025-09-07,2025-09-08,2025-09-08,36253.0,1229.48,Delivered,
48872,2,7,LTL,2025-05-02,2025-05-03,2025-05-02,2968.5,1079.39,Delivered,
48873,9,7,LTL,2025-09-05,2025-09-08,2025-09-08,2457.3,1921.37,Delivered,
48874,8,7,FTL,2025-11-17,2025-11-24,2025-11-23,37324.4,2851.71,Delivered,
48875,3,7,Parcel,2025-12-22,2025-12-26,2025-12-24,29.2,121.83,Delivered,
48876,7,5,LTL,2025-11-24,2025-11-25,,4129.5,960.34,Cancelled,
48877,6,4,Parcel,2024-12-14,2024-12-15,2024-12-20,46.9,149.39,Delivered,Other
48878,6,1,LTL,2024-07-11,2024-07-12,2024-07-12,3249.5,1298.67,Delivered,
48879,5,7,LTL,2026-07-04,2026-07-05,2026-07-04,2468.9,556.42,Delivered,
48880,2,4,LTL,2024-07-22,2024-07-23,2024-07-23,4442.3,469.61,Delivered,
48881,1,1,Parcel,2025-08-17,2025-08-18,2025-08-17,28.8,45.82,Delivered,
48882,4,5,Parcel,2026-06-02,2026-06-03,2026-06-04,42.0,60.65,Delivered,Mechanical Issue
48883,12,2,Air,2026-05-01,2026-05-05,2026-05-03,1436.3,1099.48,Delivered,
48884,3,5,LTL,2024-08-18,2024-08-22,2024-08-20,617.9,1238.58,Delivered,
48885,9,5,LTL,2025-03-15,2025-03-18,2025-03-18,1825.2,1094.22,Delivered,
48886,3,6,LTL,2026-03-15,2026-03-19,2026-03-18,582.8,1742.18,Delivered,
48887,9,8,LTL,2026-04-01,2026-04-04,2026-04-04,3597.7,1576.93,Delivered,
48888,5,7,FTL,2026-02-13,2026-02-14,2026-02-13,38439.9,2003.67,Delivered,
48889,6,5,FTL,2025-01-26,2025-01-27,2025-01-27,20834.4,2689.93,Delivered,
48890,9,7,FTL,2024-10-24,2024-10-27,2024-10-26,41607.6,4302.5,Delivered,
48891,7,6,LTL,2026-03-19,2026-03-20,2026-03-20,1438.1,1404.59,Delivered,
48892,9,4,LTL,2026-06-14,2026-06-17,2026-06-17,595.2,590.03,Delivered,
48893,6,1,LTL,2026-04-28,2026-04-29,2026-04-29,1347.0,1636.23,Delivered,
48894,1,5,LTL,2024-12-18,2024-12-19,2024-12-19,2853.5,987.94,Delivered,
48895,4,6,Parcel,2026-02-22,2026-02-23,2026-02-23,46.8,27.8,Delivered,
48896,2,4,LTL,2024-08-15,2024-08-16,2024-08-15,663.1,1690.46,Delivered,
48897,7,4,LTL,2024-10-22,2024-10-23,2024-10-25,4772.7,1562.3,Delivered,Other
48898,12,3,Air,2026-06-06,2026-06-10,2026-06-10,1467.0,4637.2,Delivered,
48899,13,2,Air,2025-11-24,2025-11-28,2025-11-27,554.8,5046.52,Delivered,
48900,6,8,Parcel,2025-04-10,2025-04-11,2025-04-11,68.7,146.92,Delivered,
48901,1,7,LTL,2024-07-26,2024-07-27,2024-07-27,2583.7,775.97,Delivered,
48902,8,5,FTL,2026-06-08,2026-06-15,2026-06-14,15621.5,2034.45,Delivered,
48903,12,2,Air,2025-04-05,2025-04-09,2025-04-09,1721.5,5679.13,Delivered,
48904,2,1,LTL,2025-11-22,2025-11-23,2025-11-23,310.1,1750.46,Delivered,
48905,12,2,Air,2025-10-30,2025-11-03,2025-11-03,1596.8,5933.88,Delivered,
48906,10,3,Air,2024-09-01,2024-09-05,2024-09-03,1078.7,1223.06,Delivered,
48907,11,3,Air,2026-03-04,2026-03-10,2026-03-10,59.8,5034.7,Delivered,
48908,3,7,FTL,2026-04-04,2026-04-08,2026-04-06,22891.7,1915.93,Delivered,
